"","Year","Date","Site","Region","Depth","Species","Count","Ecoregion","SSTA_DHW","SSTFilled","kd490_value","WDPAID","WDPA_PID","PA_DEF","NAME","ORIG_NAME","DESIG","DESIG_ENG","DESIG_TYPE","IUCN_CAT","INT_CRIT","MARINE","REP_M_AREA","GIS_M_AREA","REP_AREA","GIS_AREA","NO_TAKE","NO_TK_AREA","STATUS","STATUS_YR","GOV_TYPE","OWN_TYPE","MANG_AUTH","MANG_PLAN","VERIF","METADATAID","SUB_LOC","PARENT_ISO","ISO3","Longitude.Degrees","Latitude.Degrees"
"1262",2003,"08-Feb-03","Kalingaw Beach Resort (Barangay Marigondon)","Philippines",9.5,"Bleaching (% of population)",0,"ERG046","1.242","299.368","0.047147194","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.985,10.2625
"1263",2003,"01-Feb-03","Palm Beach Resort","Philippines",4,"Bleaching (% of population)",0,"ERG046","1.57","298.89","0.047147194","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.986,10.2602
"1264",2007,"28-Jun-07","Gilutongan MPA","Philippines",6,"Bleaching (% of population)",4,"ERG046","4.09","303.7","0.052399999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.984,10.2105
"1265",2007,"28-Jun-07","Gilutongan MPA","Philippines",10,"Bleaching (% of population)",1,"ERG046","4.09","303.7","0.052399999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.984,10.2105
"1266",2008,"10-Jul-08","Gilutongan MPA","Philippines",6,"Bleaching (% of population)",8,"ERG046","0","302.42","0.057199999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.984,10.2105
"1267",2008,"10-Jul-08","Gilutongan MPA","Philippines",12,"Bleaching (% of population)",0,"ERG046","0","302.42","0.057199999","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.984,10.2105
"1268",2003,"08-Feb-03","Coral Reef Resort (Barangay Agus)","Philippines",3,"Bleaching (% of population)",0,"ERG046","1.57","299.46","0.047147194","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.989,10.2697
"1269",2003,"08-Feb-03","Coral Reef Resort (Barangay Agus)","Philippines",11.5,"Bleaching (% of population)",0,"ERG046","1.57","299.46","0.047147194","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.989,10.2697
"1270",2006,"07-Jun-06","Agoho Site 2","Philippines",5,"Bleaching (% of population)",0,"ERG046","3.3225","302.2","0.043142555","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.995,11.7996
"1271",2003,"19-Feb-03","Gilutongan Marine Sanctuary","Philippines",5,"Bleaching (% of population)",0,"ERG046","1.21","299.9","0.076599998","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.985,10.211
"1272",2003,"19-Feb-03","Gilutongan Marine Sanctuary","Philippines",9.5,"Bleaching (% of population)",0,"ERG046","1.21","299.9","0.076599998","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.985,10.211
"1273",2004,"05-Aug-04","Gilutongan Marine Sanctuary","Philippines",3,"Bleaching (% of population)",0,"ERG046","0","301.12","0.078077506","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.985,10.211
"1274",2004,"05-Aug-04","Gilutongan Marine Sanctuary","Philippines",6,"Bleaching (% of population)",0,"ERG046","0","301.12","0.078077506","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.985,10.211
"1275",2003,"17-Nov-03","Kontiki","Philippines",6,"Bleaching (% of population)",0,"ERG046","2.53","301.26","0.04877259","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1276",2003,"17-Nov-03","Kontiki","Philippines",10,"Bleaching (% of population)",0,"ERG046","2.53","301.26","0.04877259","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1277",2004,"05-Aug-04","Kontiki","Philippines",3,"Bleaching (% of population)",0,"ERG046","0","301.41","0.073798699","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1278",2004,"05-Aug-04","Kontiki","Philippines",6,"Bleaching (% of population)",20,"ERG046","0","301.41","0.073798699","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1279",2005,"16-Jul-05","Kontiki","Philippines",3.5,"Bleaching (% of population)",0,"ERG046","6.82","303.76","0.054356397","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1280",2005,"16-Jul-05","Kontiki","Philippines",10,"Bleaching (% of population)",0,"ERG046","6.82","303.76","0.054356397","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1281",2006,"17-Jul-06","Kontiki","Philippines",6,"Bleaching (% of population)",4,"ERG046","0","302.48","0.052913508","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1282",2006,"17-Jul-06","Kontiki","Philippines",8.5,"Bleaching (% of population)",18,"ERG046","0","302.48","0.052913508","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1283",2007,"30-Jun-07","Kontiki","Philippines",6,"Bleaching (% of population)",4,"ERG046","2.51","303.47","0.043280404","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1284",2007,"30-Jun-07","Kontiki","Philippines",11,"Bleaching (% of population)",8,"ERG046","2.51","303.47","0.043280404","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.998,10.2823
"1287",2008,"02-Apr-08","Hilantagaan Diyot","Philippines",6,"Bleaching (% of population)",105,"ERG046","2.77","302.64","0.037761236","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.125,11.2128
"1288",2008,"02-Apr-08","Hilantagaan Diyot","Philippines",9,"Bleaching (% of population)",20,"ERG046","2.77","302.64","0.037761236","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",123.125,11.2128
"1289",2006,"26-May-06","Shangri La Resort","Philippines",12.8,"Bleaching (% of population)",0,"ERG046","2.97","304.12","0.039931989","306476","306476","1","Tañon Strait","Tañon Strait","Protected Seascape","Protected Seascape","National","V","Not Applicable","2","4500","5248.3649402907","4500","5383.28434538632","Not Reported","0","Designated","1998","Federal or national ministry or agency","Not Reported","Protected Area Management Board under Department of Environment and Natural Resources (DENR)","Not Reported","State Verified","1841","PH-07","PHL","PHL",123.253,10.0529
"1290",2003,"20-Nov-03","Buyong","Philippines",6,"Bleaching (% of population)",0,"ERG046","2.53","300.6","0.04877259","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.003,10.2854
"1291",2003,"20-Nov-03","Buyong","Philippines",10,"Bleaching (% of population)",0,"ERG046","2.53","300.6","0.04877259","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.003,10.2854
"1292",2004,"03-Aug-04","Buyong","Philippines",5,"Bleaching (% of population)",0,"ERG046","0","301.38","0.073798699","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.003,10.2854
"1293",2004,"03-Aug-04","Buyong","Philippines",10,"Bleaching (% of population)",8,"ERG046","0","301.38","0.073798699","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.003,10.2854
"1294",2006,"17-Jul-06","Buyong","Philippines",4.5,"Bleaching (% of population)",4,"ERG046","0","302.48","0.052913508","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.003,10.2854
"1295",2006,"17-Jul-06","Buyong","Philippines",8,"Bleaching (% of population)",18,"ERG046","0","302.48","0.052913508","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.003,10.2854
"1296",2007,"30-Jun-07","Buyong","Philippines",6,"Bleaching (% of population)",0,"ERG046","2.51","303.47","0.043280404","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.003,10.2854
"1297",2007,"30-Jun-07","Buyong","Philippines",9,"Bleaching (% of population)",0,"ERG046","2.51","303.47","0.043280404","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.003,10.2854
"1298",2004,"03-Aug-04","Maribago Bluewater USC Site","Philippines",5,"Bleaching (% of population)",0,"ERG046","0","301.38","0.073798699","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.004,10.2849
"1299",2004,"03-Aug-04","Maribago Bluewater USC Site","Philippines",10,"Bleaching (% of population)",0,"ERG046","0","301.38","0.073798699","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.004,10.2849
"1300",2006,"07-Jun-06","Agoho Site 1- Villa Esperanza","Philippines",4.6,"Bleaching (% of population)",0,"ERG046","3.104285714","302.2271429","0.043142555","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.006,11.7873
"1301",2003,"20-Nov-03","Blue Water","Philippines",6,"Bleaching (% of population)",0,"ERG046","2.53","300.6","0.04877259","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.007,10.2859
"1302",2003,"20-Nov-03","Blue Water","Philippines",10,"Bleaching (% of population)",0,"ERG046","2.53","300.6","0.04877259","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.007,10.2859
"1303",2004,"05-Aug-04","Tambuli","Philippines",3,"Bleaching (% of population)",0,"ERG046","0","301.42","0.073798699","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA","Not MPA",124.008,10.2899
